timestamp,.giek.wam,1d5fu.wam,1okqy.wam,23.vm.wam,2frba.wam,2tmay.wam,35kos.c.wam,3xasq.wam,4nsqy.wam,5flre.wam,5j1xs.wam,5ojx.wam,5smug.wam,a54us.wam,afkow.c.wam,afyfc.wam,amfr2.wam,b3dms.c.wam,bd2si.wam,bg5t.wam,byxxo.wam,cakhm.wam,cckxa.wam,cebastion42a,chfaa.c.wam,colonyonmars,db1rc.wam,di2e2.wam,dvth4.wam,e3zwy.wam,eu5b.wam,eyiqy.wam,f.haq.wam,gamerscorner,goyrc.wam,grdx2.wam,gwvcg.wam,h2rbi.wam,h4tb.wam,hh2qw.wam,hl.ba.wam,ilgvg.wam,innsc.wam,isponline333,izngs.wam,jbdds.wam,jpistheway2b,juicymeloon3,jytgc.wam,k1kaw.wam,kbcrc.wam,knxwm.wam,krakenslappu,m2txc.wam,mango1anchor,mcwra.wam,merqy.wam,mfacc5432111,n5f4u.c.wam,o3.qy.wam,owfqy.wam,p34r.wam,palb.wam,pdzmitryblr1,pfbqw.wam,pfwsc.wam,pyprg.wam,q.gcc.wam,qm3r2.wam,qz5vu.wam,rde12.c.wam,rhcqu.wam,rjvbg.wam,rwjb4.wam,sc3ha.wam,ss4uk.wam,ssure.wam,szkg2.wam,thefoxslayer,toooooooon2k,vr2ng.c.wam,wdqbc.wam,wzbvk.wam,xoehi.wam,xwfaw.wam,yeqbo.wam,ztvf.wam,zuqgg.wam,rm2.k.wam,fy5b2.wam,wirawantegar,zzeba.wam,dragon.gm,enrb4.wam,tevhtftdbnde,nrqk2.c.wam,advobrovivek
2025-11-15 17:15:11,0.036,0.0883,0.0196,0.0065,0.0098,0.0425,1.2355,0.0556,0.0033,0.0229,1.7847,1.5101,0.049,0.0033,0.9152,0.0883,0.0098,0.1471,0.9806,1.1538,1.9612,0.0196,0.0033,0.0065,1.4349,0.9577,0.7158,0.2484,0.0033,0.0033,0.4478,0.0033,0.0033,0.085,0.2876,0.0033,0.0033,1.9285,1.3467,0.0425,0.0033,0.0033,0.0033,0.0261,0.1961,0.0556,0.0817,0.2288,0.0033,0.0163,0.2223,0.0686,0.9152,1.144,0.2255,0.0065,1.0819,1.5068,0.9544,0.0948,0.9414,0.2778,0.0033,1.1375,1.1211,0.2648,0.0523,0.0033,0.1732,0.0163,0.9871,0.0098,65.709,0.2876,0.0883,0.0033,0.0229,0.1013,0.9446,0.0065,1.1898,1.0721,1.0362,0.0065,0.0033,0.0163,0.0033,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 17:30:13,0.036,0.0883,0.0196,0.0065,0.0098,0.0425,1.2355,0.0556,0.0033,0.0229,1.7847,1.5101,0.049,0.0033,0.9152,0.0883,0.0098,0.1471,0.9806,1.1538,1.9612,0.0196,0.0033,0.0065,1.4349,0.9577,0.7158,0.2484,0.0033,0.0033,0.4478,0.0033,0.0033,0.085,0.2876,0.0033,0.0033,1.9285,1.3467,0.0425,0.0033,0.0033,0.0033,0.0261,0.1961,0.0556,0.0817,0.2288,0.0033,0.0163,0.2223,0.0686,0.9152,1.144,0.2255,0.0065,1.0819,1.5068,0.9544,0.0948,0.9414,0.2778,0.0033,1.1375,1.1211,0.2648,0.0523,0.0033,0.1732,0.0163,0.9871,0.0098,65.709,0.2876,0.0883,0.0033,0.0229,0.1013,0.9446,0.0065,1.1898,1.0721,1.0362,0.0065,0.0033,0.0163,0.0033,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 17:45:16,0.0359,0.0881,0.0196,0.0065,0.0098,0.0424,1.2366,0.0555,0.0033,0.0228,1.7848,1.5107,0.0489,0.0033,0.9136,0.0881,0.0098,0.1468,0.9821,1.1551,1.961,0.0196,0.0033,0.0065,1.4357,0.956,0.7146,0.248,0.0033,0.0033,0.447,0.0033,0.0033,0.0848,0.2871,0.0033,0.0033,1.9283,1.3443,0.0424,0.0033,0.0033,0.0033,0.0261,0.1958,0.0555,0.0816,0.2284,0.0033,0.0163,0.2251,0.0685,0.9169,1.1453,0.2251,0.0098,1.08,1.5074,0.9528,0.0946,0.9397,0.2773,0.0033,1.1387,1.1224,0.2643,0.0522,0.0033,0.1729,0.0163,0.9854,0.0098,65.7074,0.2871,0.0881,0.0033,0.0228,0.1011,0.9462,0.0065,1.1909,1.0735,1.0376,0.0065,0.0033,0.0163,0.0033,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 18:00:17,0.0358,0.0879,0.0195,0.0065,0.0098,0.0423,1.2369,0.0553,0.0033,0.0228,1.7837,1.5103,0.0488,0.0033,0.9146,0.0879,0.0098,0.1465,0.9797,1.1555,1.9627,0.0195,0.0033,0.0065,1.4354,0.9569,0.7128,0.2506,0.0033,0.0033,0.4492,0.0033,0.0033,0.0846,0.2864,0.0033,0.0033,1.9269,1.3443,0.0423,0.0033,0.0033,0.0033,0.026,0.1953,0.0553,0.0814,0.2311,0.0033,0.0163,0.2246,0.0684,0.9146,1.1425,0.2246,0.0098,1.0806,1.507,0.9537,0.0944,0.9407,0.2767,0.0033,1.1392,1.1262,0.2636,0.0521,0.0033,0.1725,0.0163,0.9862,0.0098,65.7065,0.2864,0.0879,0.0033,0.0228,0.1009,0.9472,0.0065,1.1913,1.0741,1.0383,0.0065,0.0033,0.0163,0.0033,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 18:15:12,0.0352,0.0896,0.0192,0.0064,0.0096,0.0416,1.2354,0.0576,0.0032,0.0224,1.7859,1.5107,0.0512,0.0032,0.9154,0.0864,0.0096,0.1472,0.9826,1.1554,1.962,0.0192,0.0032,0.0064,1.4339,0.957,0.7137,0.2496,0.0032,0.0032,0.4481,0.0032,0.0032,0.0864,0.2881,0.0032,0.0032,1.93,1.3475,0.0416,0.0032,0.0032,0.0064,0.0256,0.1952,0.0576,0.08,0.2304,0.0032,0.016,0.224,0.0672,0.9154,1.1458,0.224,0.0096,1.0818,1.5075,0.9538,0.096,0.941,0.2785,0.0032,1.1394,1.1234,0.2657,0.0544,0.0032,0.1728,0.016,0.9858,0.0096,65.683,0.2881,0.0896,0.0032,0.0224,0.1024,0.9474,0.0064,1.1906,1.0722,1.037,0.0064,0.0032,0.016,0.0032,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 18:30:14,0.0352,0.0896,0.0192,0.0064,0.0096,0.0416,1.238,0.0576,0.0032,0.0224,1.7851,1.51,0.0512,0.0032,0.9149,0.0864,0.0096,0.1472,0.9821,1.1549,1.9642,0.0192,0.0032,0.0064,1.4364,0.9565,0.7134,0.2495,0.0032,0.0032,0.4479,0.0032,0.0032,0.0864,0.2879,0.0032,0.0032,1.929,1.3468,0.0416,0.0032,0.0032,0.0064,0.0256,0.1951,0.0576,0.08,0.2303,0.0032,0.016,0.2239,0.0672,0.9149,1.1453,0.2239,0.0096,1.0813,1.5068,0.9533,0.096,0.9405,0.2783,0.0032,1.1389,1.1229,0.2655,0.0544,0.0032,0.1728,0.016,0.9885,0.0096,65.6867,0.2879,0.0896,0.0032,0.0224,0.1024,0.9469,0.0064,1.1901,1.0717,1.0365,0.0064,0.0032,0.016,0.0032,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 18:45:13,0.0352,0.0897,0.0192,0.0064,0.0096,0.0416,1.2366,0.0577,0.0032,0.0224,1.7845,1.5121,0.0513,0.0032,0.9163,0.0865,0.0096,0.1474,0.9803,1.1565,1.9639,0.0192,0.0032,0.0064,1.4353,0.9579,0.7144,0.2499,0.0032,0.0032,0.4485,0.0032,0.0032,0.0865,0.2851,0.0032,0.0032,1.9286,1.3456,0.0416,0.0032,0.0032,0.0064,0.0256,0.1954,0.0577,0.0801,0.2307,0.0032,0.016,0.2243,0.0673,0.9163,1.1437,0.2243,0.0096,1.0828,1.5089,0.9547,0.0961,0.9419,0.2787,0.0032,1.1405,1.1245,0.2627,0.0545,0.0032,0.173,0.016,0.9867,0.0096,65.6789,0.2883,0.0865,0.0032,0.0224,0.1025,0.9451,0.0064,1.1918,1.0732,1.038,0.0064,0.0032,0.016,0.0032,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 19:00:16,0.0381,0.089,0.0222,0.0064,0.0095,0.0413,1.2326,0.0572,0.0032,0.0222,1.779,1.5058,0.0508,0.0032,0.9117,0.0858,0.0095,0.1461,0.9785,1.1532,1.9569,0.0191,0.0032,0.0064,1.4327,0.9562,0.7148,0.2478,0.0032,0.0032,0.4479,0.0032,0.0032,0.0858,0.2859,0.0032,0.0032,1.9252,1.3438,0.0413,0.0032,0.0032,0.0064,0.0254,0.197,0.0572,0.0826,0.2287,0.0032,0.0159,0.2224,0.0667,0.9149,1.1405,0.2224,0.0095,1.0801,1.5026,0.953,0.0953,0.9372,0.2764,0.0032,1.1373,1.1246,0.2637,0.054,0.0032,0.1747,0.0159,0.9848,0.0095,65.7634,0.2859,0.089,0.0032,0.0222,0.1017,0.9435,0.0064,1.1881,1.0706,1.0356,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 19:15:13,0.0382,0.089,0.0223,0.0064,0.0095,0.0413,1.2339,0.0572,0.0032,0.0223,1.7809,1.5074,0.0509,0.0032,0.9127,0.0859,0.0095,0.1463,0.9795,1.1512,1.959,0.0191,0.0032,0.0064,1.4311,0.954,0.7155,0.2481,0.0032,0.0032,0.4484,0.0032,0.0032,0.0859,0.2862,0.0032,0.0032,1.924,1.342,0.0413,0.0032,0.0032,0.0064,0.0254,0.194,0.0572,0.0795,0.229,0.0032,0.0159,0.2226,0.0668,0.9127,1.1417,0.2226,0.0095,1.0781,1.5042,0.9509,0.0954,0.9381,0.2767,0.0032,1.1353,1.1258,0.264,0.0541,0.0032,0.1717,0.0159,0.9858,0.0095,65.7656,0.2862,0.089,0.0032,0.0223,0.1018,0.9445,0.0064,1.1894,1.0717,1.0367,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 19:30:16,0.0382,0.0891,0.0223,0.0064,0.0095,0.0414,1.2345,0.0573,0.0032,0.0223,1.7817,1.5081,0.0509,0.0032,0.9131,0.0859,0.0095,0.1464,0.9799,1.1517,1.9598,0.0191,0.0032,0.0064,1.4317,0.9545,0.7159,0.2482,0.0032,0.0032,0.4486,0.0032,0.0032,0.0859,0.2863,0.0032,0.0032,1.9249,1.3426,0.0414,0.0032,0.0032,0.0064,0.0255,0.1941,0.0573,0.0795,0.2291,0.0032,0.0159,0.2227,0.0668,0.9131,1.1422,0.2227,0.0095,1.0786,1.5049,0.9513,0.0954,0.9386,0.2768,0.0032,1.1358,1.1231,0.2641,0.0541,0.0032,0.1718,0.0159,0.9863,0.0095,65.7599,0.2863,0.0891,0.0032,0.0223,0.1018,0.9449,0.0064,1.1867,1.0722,1.034,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 19:45:12,0.0382,0.0891,0.0223,0.0064,0.0095,0.0413,1.2341,0.0573,0.0032,0.0223,1.7811,1.5076,0.0509,0.0032,0.9128,0.0859,0.0095,0.1463,0.9796,1.1545,1.9592,0.0191,0.0032,0.0064,1.4344,0.9573,0.7156,0.2481,0.0032,0.0032,0.4485,0.0032,0.0032,0.0859,0.2863,0.0032,0.0032,1.9274,1.3454,0.0413,0.0032,0.0032,0.0064,0.0254,0.194,0.0573,0.0827,0.229,0.0032,0.0159,0.2226,0.0668,0.916,1.1418,0.2226,0.0095,1.0814,1.5044,0.9542,0.0954,0.9383,0.2767,0.0032,1.1386,1.1227,0.264,0.0541,0.0032,0.1749,0.0159,0.986,0.0095,65.7295,0.2863,0.0891,0.0032,0.0223,0.1018,0.9446,0.0064,1.1895,1.0718,1.0369,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 20:00:11,0.0381,0.089,0.0222,0.0064,0.0095,0.0413,1.2363,0.0572,0.0032,0.0222,1.783,1.5097,0.0509,0.0032,0.9153,0.0858,0.0095,0.1462,0.9789,1.1537,1.961,0.0191,0.0032,0.0064,1.4334,0.9566,0.7151,0.2479,0.0032,0.0032,0.4481,0.0032,0.0032,0.0858,0.286,0.0032,0.0032,1.926,1.3444,0.0413,0.0032,0.0032,0.0064,0.0254,0.1971,0.0572,0.0826,0.2288,0.0032,0.0159,0.2225,0.0667,0.9153,1.1442,0.2225,0.0095,1.0806,1.5065,0.9535,0.0953,0.9376,0.2765,0.0032,1.1378,1.1251,0.2638,0.054,0.0032,0.1748,0.0159,0.9853,0.0095,65.7259,0.286,0.089,0.0032,0.0222,0.1017,0.9439,0.0064,1.1887,1.0711,1.0361,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 20:15:14,0.0379,0.0885,0.0221,0.0063,0.0095,0.0411,1.2352,0.0569,0.0032,0.0221,1.7817,1.51,0.0505,0.0032,0.9129,0.0885,0.0095,0.1453,0.9793,1.153,1.9617,0.019,0.0032,0.0063,1.4342,0.9572,0.7139,0.2496,0.0032,0.0032,0.4486,0.0032,0.0032,0.0853,0.2875,0.0032,0.0032,1.927,1.3457,0.0442,0.0032,0.0032,0.0063,0.0253,0.1959,0.0569,0.0821,0.2306,0.0032,0.0158,0.2243,0.0695,0.9161,1.1435,0.2243,0.0095,1.0804,1.5068,0.954,0.0948,0.9382,0.278,0.0032,1.1372,1.1246,0.2654,0.0537,0.0032,0.1737,0.0158,0.9856,0.0095,65.7095,0.2875,0.0885,0.0032,0.0221,0.1011,0.9445,0.0095,1.1909,1.0709,1.0361,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 20:30:13,0.038,0.0887,0.0222,0.0063,0.0095,0.0412,1.2357,0.057,0.0032,0.0222,1.7838,1.5081,0.0507,0.0032,0.9157,0.0855,0.0095,0.1457,0.979,1.1533,1.9612,0.019,0.0032,0.0063,1.4321,0.9568,0.7129,0.2503,0.0032,0.0032,0.4467,0.0032,0.0032,0.0855,0.2852,0.0032,0.0032,1.9264,1.3434,0.0444,0.0032,0.0032,0.0063,0.0253,0.1964,0.057,0.0824,0.2281,0.0032,0.0158,0.225,0.0697,0.9157,1.1438,0.225,0.0095,1.0804,1.505,0.9537,0.0951,0.941,0.2756,0.0032,1.1374,1.1248,0.263,0.0539,0.0032,0.1743,0.0158,0.9854,0.0095,65.7246,0.2852,0.0887,0.0032,0.0222,0.1014,0.9442,0.0063,1.1913,1.0709,1.0361,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 20:45:16,0.038,0.0886,0.0222,0.0063,0.0095,0.0411,1.2375,0.057,0.0032,0.0222,1.785,1.5097,0.0506,0.0032,0.9147,0.0886,0.0095,0.1456,0.9811,1.1552,1.9623,0.019,0.0032,0.0063,1.4337,0.9558,0.7153,0.25,0.0032,0.0032,0.4494,0.0032,0.0032,0.0855,0.288,0.0032,0.0032,1.9275,1.3451,0.0443,0.0032,0.0032,0.0063,0.0253,0.1962,0.057,0.0823,0.231,0.0032,0.0158,0.2247,0.0696,0.9147,1.1457,0.2247,0.0095,1.0824,1.5065,0.9527,0.0949,0.94,0.2785,0.0032,1.1394,1.1236,0.2627,0.0538,0.0032,0.1741,0.0158,0.9875,0.0095,65.6824,0.288,0.0886,0.0032,0.0222,0.1013,0.9463,0.0095,1.19,1.0729,1.0381,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 21:00:14,0.0381,0.0888,0.0222,0.0063,0.0095,0.0412,1.237,0.0571,0.0032,0.0222,1.7857,1.5098,0.0507,0.0032,0.9166,0.0856,0.0095,0.1459,0.9801,1.1545,1.9633,0.019,0.0032,0.0063,1.4336,0.9579,0.7137,0.2506,0.0032,0.0032,0.4472,0.0032,0.0032,0.0856,0.2855,0.0032,0.0032,1.9284,1.3448,0.0444,0.0032,0.0032,0.0063,0.0254,0.1967,0.0571,0.0825,0.2284,0.0032,0.0159,0.2252,0.0698,0.9166,1.145,0.2252,0.0095,1.0816,1.5066,0.9547,0.0952,0.9388,0.2759,0.0032,1.1387,1.126,0.2633,0.0539,0.0032,0.1744,0.0159,0.9864,0.0095,65.694,0.2855,0.0888,0.0032,0.0222,0.1015,0.9452,0.0063,1.1894,1.0721,1.0372,0.0063,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 21:15:18,0.038,0.0886,0.0222,0.0063,0.0095,0.0412,1.2347,0.057,0.0032,0.0222,1.7824,1.5101,0.0507,0.0032,0.9149,0.0886,0.0095,0.1456,0.9814,1.1555,1.9628,0.019,0.0032,0.0063,1.4341,0.9561,0.7155,0.2501,0.0032,0.0032,0.4496,0.0032,0.0032,0.0855,0.2881,0.0032,0.0032,1.928,1.3455,0.0443,0.0032,0.0032,0.0063,0.0253,0.1963,0.057,0.0823,0.2311,0.0032,0.0158,0.2248,0.0696,0.9149,1.1429,0.2248,0.0095,1.0827,1.5069,0.9529,0.095,0.9403,0.2786,0.0032,1.1397,1.1239,0.2628,0.0538,0.0032,0.1741,0.0158,0.9877,0.0095,65.6821,0.2881,0.0886,0.0032,0.0222,0.1013,0.9466,0.0095,1.1904,1.0732,1.0384,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 21:30:15,0.0377,0.0881,0.022,0.0063,0.0094,0.0409,1.2359,0.0566,0.0031,0.022,1.7831,1.5095,0.0503,0.0031,0.9152,0.0881,0.0094,0.1478,0.9812,1.1542,1.9624,0.0189,0.0031,0.0063,1.4341,0.956,0.717,0.2484,0.0031,0.0031,0.4497,0.0031,0.0031,0.0849,0.2862,0.0031,0.0031,1.9278,1.346,0.044,0.0031,0.0031,0.0063,0.0252,0.195,0.0566,0.0818,0.2296,0.0031,0.0157,0.2233,0.0692,0.9152,1.1447,0.2233,0.0094,1.0818,1.5064,0.9529,0.0975,0.9403,0.2767,0.0031,1.1384,1.1259,0.2642,0.0535,0.0031,0.173,0.0157,0.9875,0.0094,65.696,0.2862,0.0881,0.0031,0.022,0.1006,0.9466,0.0094,1.1919,1.0724,1.0378,0.0063,0.0031,0.0157,0.0031,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 21:45:12,0.0378,0.0882,0.0221,0.0063,0.0095,0.041,1.235,0.0567,0.0032,0.0221,1.7832,1.5091,0.0504,0.0032,0.9137,0.0882,0.0095,0.1481,0.9798,1.1531,1.9628,0.0189,0.0032,0.0063,1.4335,0.9578,0.712,0.2489,0.0032,0.0032,0.4474,0.0032,0.0032,0.0851,0.2867,0.0032,0.0032,1.9282,1.3453,0.0441,0.0032,0.0032,0.0063,0.0252,0.1953,0.0567,0.0819,0.23,0.0032,0.0158,0.2237,0.0693,0.9168,1.1437,0.2237,0.0095,1.0807,1.506,0.9546,0.0945,0.9389,0.2773,0.0032,1.1374,1.1248,0.2647,0.0536,0.0032,0.1733,0.0158,0.9861,0.0095,65.7089,0.2867,0.0882,0.0032,0.0221,0.1008,0.9452,0.0095,1.1909,1.0744,1.0365,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 22:00:21,0.038,0.0887,0.0222,0.0063,0.0095,0.0412,1.2359,0.057,0.0032,0.0222,1.781,1.5148,0.0507,0.0032,0.9159,0.0887,0.0095,0.1458,0.9792,1.1535,1.9617,0.019,0.0032,0.0063,1.4324,0.9571,0.713,0.2504,0.0032,0.0032,0.45,0.0032,0.0032,0.0856,0.2852,0.0032,0.0032,1.9268,1.3437,0.0444,0.0032,0.0032,0.0063,0.0254,0.1965,0.057,0.0824,0.2282,0.0032,0.0158,0.225,0.0697,0.9159,1.144,0.225,0.0095,1.0807,1.5053,0.9539,0.0951,0.938,0.2757,0.0032,1.1377,1.125,0.263,0.0539,0.0032,0.1743,0.0158,0.9856,0.0095,65.7075,0.2884,0.0887,0.0032,0.0222,0.1014,0.9444,0.0095,1.1884,1.0711,1.0363,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 22:15:13,0.0381,0.0889,0.0222,0.0063,0.0095,0.0413,1.2348,0.0571,0.0032,0.0222,1.784,1.5078,0.0508,0.0032,0.9142,0.0857,0.0095,0.146,0.9809,1.1555,1.9618,0.019,0.0032,0.0063,1.4348,0.9555,0.7142,0.2476,0.0032,0.0032,0.4476,0.0032,0.0032,0.0857,0.2857,0.0032,0.0032,1.9269,1.3459,0.0413,0.0032,0.0032,0.0063,0.0254,0.1968,0.0571,0.0825,0.2286,0.0032,0.0159,0.2222,0.0698,0.9142,1.1428,0.2254,0.0095,1.0793,1.5047,0.9523,0.0952,0.9396,0.2762,0.0032,1.1364,1.1269,0.2635,0.054,0.0032,0.1746,0.0159,0.9872,0.0095,65.7165,0.2857,0.0889,0.0032,0.0222,0.1016,0.946,0.0063,1.1904,1.0729,1.038,0.0063,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 22:30:17,0.0381,0.089,0.0222,0.0064,0.0095,0.0413,1.2359,0.0572,0.0032,0.0222,1.7823,1.5091,0.0508,0.0032,0.915,0.0858,0.0095,0.1461,0.9817,1.1533,1.9602,0.0191,0.0032,0.0064,1.4328,0.9563,0.7148,0.2478,0.0032,0.0032,0.448,0.0032,0.0032,0.0858,0.2859,0.0032,0.0032,1.9253,1.3439,0.0413,0.0032,0.0032,0.0064,0.0254,0.197,0.0572,0.0826,0.2287,0.0032,0.0159,0.2224,0.0699,0.915,1.1437,0.2256,0.0095,1.0802,1.5059,0.9531,0.0953,0.9404,0.2764,0.0032,1.1374,1.1247,0.2637,0.054,0.0032,0.1747,0.0159,0.9849,0.0095,65.7199,0.2859,0.089,0.0032,0.0222,0.1017,0.9468,0.0064,1.1914,1.0707,1.0357,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 22:45:12,0.0382,0.0891,0.0223,0.0064,0.0095,0.0414,1.2376,0.0573,0.0032,0.0223,1.7849,1.5112,0.0509,0.0032,0.9163,0.0859,0.0095,0.1464,0.9799,1.1549,1.963,0.0191,0.0032,0.0064,1.4349,0.9577,0.7159,0.2482,0.0032,0.0032,0.4486,0.0032,0.0032,0.0859,0.2863,0.0032,0.0032,1.928,1.3458,0.0414,0.0032,0.0032,0.0064,0.0255,0.1973,0.0573,0.0827,0.2291,0.0032,0.0159,0.2227,0.0668,0.9163,1.1454,0.2227,0.0095,1.0817,1.5081,0.9545,0.0954,0.9417,0.2768,0.0032,1.139,1.1231,0.2641,0.0541,0.0032,0.175,0.0159,0.9863,0.0095,65.6899,0.2863,0.0891,0.0032,0.0223,0.1018,0.9449,0.0064,1.1899,1.0722,1.0372,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 23:00:21,0.0382,0.0891,0.0223,0.0064,0.0095,0.0414,1.2343,0.0573,0.0032,0.0223,1.7814,1.5078,0.0509,0.0032,0.913,0.0859,0.0095,0.1463,0.9798,1.1547,1.9595,0.0191,0.0032,0.0064,1.4347,0.9575,0.7157,0.2481,0.0032,0.0032,0.4485,0.0032,0.0032,0.0859,0.2863,0.0032,0.0032,1.9277,1.3456,0.0414,0.0032,0.0032,0.0064,0.0254,0.194,0.0573,0.0827,0.229,0.0032,0.0159,0.2227,0.0668,0.9161,1.142,0.2227,0.0095,1.0816,1.5046,0.9543,0.0954,0.9384,0.2768,0.0032,1.1388,1.1229,0.264,0.0541,0.0032,0.175,0.0159,0.9861,0.0095,65.724,0.2863,0.0891,0.0032,0.0223,0.1018,0.9448,0.0064,1.1897,1.072,1.037,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 23:15:14,0.0381,0.089,0.0223,0.0064,0.0095,0.0413,1.2335,0.0572,0.0032,0.0223,1.7834,1.51,0.0509,0.0032,0.9156,0.0858,0.0095,0.1462,0.9791,1.154,1.9615,0.0191,0.0032,0.0064,1.4337,0.9569,0.7153,0.248,0.0032,0.0032,0.4482,0.0032,0.0032,0.0858,0.2861,0.0032,0.0032,1.9265,1.3447,0.0413,0.0032,0.0032,0.0064,0.0254,0.1971,0.0572,0.0827,0.2289,0.0032,0.0159,0.2225,0.0668,0.9156,1.1445,0.2225,0.0095,1.0809,1.5069,0.9537,0.0954,0.9378,0.2766,0.0032,1.1381,1.1254,0.2639,0.054,0.0032,0.1748,0.0159,0.9855,0.0095,65.7204,0.2861,0.089,0.0032,0.0223,0.1017,0.9442,0.0064,1.189,1.0713,1.0364,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 23:30:11,0.0381,0.089,0.0222,0.0064,0.0095,0.0413,1.2362,0.0572,0.0032,0.0222,1.7828,1.5095,0.0508,0.0032,0.9152,0.0858,0.0095,0.1462,0.9788,1.1536,1.9607,0.0191,0.0032,0.0064,1.4332,0.9565,0.715,0.2479,0.0032,0.0032,0.4481,0.0032,0.0032,0.0858,0.286,0.0032,0.0032,1.9258,1.3442,0.0413,0.0032,0.0032,0.0064,0.0254,0.197,0.0572,0.0826,0.2288,0.0032,0.0159,0.2224,0.0667,0.9152,1.144,0.2224,0.0095,1.0805,1.5063,0.9533,0.0953,0.9406,0.2765,0.0032,1.1377,1.125,0.2638,0.054,0.0032,0.1748,0.0159,0.9851,0.0095,65.7239,0.286,0.089,0.0032,0.0222,0.1017,0.947,0.0064,1.1885,1.0709,1.036,0.0064,0.0032,0.0159,0.0032,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15 23:45:15,0.038,0.0886,0.0221,0.0063,0.0095,0.0411,1.2338,0.0569,0.0032,0.0221,1.7811,1.5091,0.0506,0.0032,0.9143,0.0886,0.0095,0.1455,0.9807,1.1547,1.9615,0.019,0.0032,0.0063,1.4331,0.9554,0.715,0.2499,0.0032,0.0032,0.4492,0.0032,0.0032,0.0854,0.2847,0.0032,0.0032,1.9267,1.3446,0.0443,0.0032,0.0032,0.0063,0.0253,0.1961,0.0569,0.0823,0.2309,0.0032,0.0158,0.2246,0.0696,0.9143,1.1421,0.2246,0.0095,1.0788,1.5059,0.9523,0.0949,0.9396,0.2784,0.0032,1.1389,1.1231,0.2657,0.0538,0.0032,0.174,0.0158,0.9871,0.0095,65.7091,0.2879,0.0886,0.0032,0.0221,0.1012,0.9459,0.0095,1.1895,1.0725,1.0377,0.0063,0.0032,0.0158,0.0032,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
